date,query,count
2026-04-29,total,6872298
2026-04-29,claude,371036
2026-04-29,copilot,10298
2026-04-29,devin,1723
2026-04-29,aider,300
2026-04-29,codex,1
2026-04-29,opencode,117
2026-04-29,cursor_editor,386
2026-04-29,cursor_bg,0
2026-04-29,jules,2319
2026-04-29,amazonq,1
