date,query,count
2026-06-12,total,14441422
2026-06-12,claude,600575
2026-06-12,copilot,3330
2026-06-12,devin,595
2026-06-12,aider,104
2026-06-12,codex,4
2026-06-12,opencode,146
2026-06-12,cursor_editor,45638
2026-06-12,cursor_bg,3
2026-06-12,jules,2229
2026-06-12,amazonq,5
