date,query,count
2026-03-21,total,5537789
2026-03-21,claude,337602
2026-03-21,copilot,14136
2026-03-21,devin,451
2026-03-21,aider,150
2026-03-21,codex,0
2026-03-21,opencode,64
2026-03-21,cursor_editor,198
2026-03-21,cursor_bg,0
2026-03-21,jules,2995
2026-03-21,amazonq,1
