date,query,count
2026-05-18,total,7065430
2026-05-18,claude,483442
2026-05-18,copilot,9900
2026-05-18,devin,588
2026-05-18,aider,344
2026-05-18,codex,1
2026-05-18,opencode,126
2026-05-18,cursor_editor,40254
2026-05-18,cursor_bg,3
2026-05-18,jules,2647
2026-05-18,amazonq,0
