date,query,count
2026-08-19,total,52999144
2026-08-19,claude,641479
2026-08-19,copilot,2876
2026-08-19,devin,678
2026-08-19,aider,297
2026-08-19,codex,1
2026-08-19,opencode,466
2026-08-19,cursor_editor,50705
2026-08-19,cursor_bg,71
2026-08-19,jules,1498
2026-08-19,amazonq,6
